,EDGE_TYPE,EXTERNAL,GID_STS,HIDE,NEIGH_TYPE,NEIGH_WEB_CONN,NODE_TYPE,SHOW,SUSPICIOUS,TIMESTAMP,UID_STS,UUID,VERSION,WEB_CONN
3756,2,0,1,1,1,0,2,0,0,1498934454791209920,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:673f0f9e-ca3a-6957-baca-9a623769828c,2,0
3757,2,0,1,1,1,0,2,0,0,1498934454791209920,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:673f0f9e-ca3a-6957-baca-9a623769828c,2,0
3758,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6016ade5-bffd-c558-bdbf-c52968c59d52,2,0
3759,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6016ade5-bffd-c558-bdbf-c52968c59d52,2,0
3760,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6016ade5-bffd-c558-bdbf-c52968c59d52,2,0
3761,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6016ade5-bffd-c558-bdbf-c52968c59d52,2,0
3762,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:903403fa-7547-1a56-8775-750f161aee00,2,0
3763,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:903403fa-7547-1a56-8775-750f161aee00,2,0
3764,2,0,1,1,1,0,2,0,0,1498934454795852843,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:903403fa-7547-1a56-8775-750f161aee00,2,0
3765,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f39f32de-0811-b358-9108-af40f8b3376b,2,0
3766,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f39f32de-0811-b358-9108-af40f8b3376b,2,0
3767,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f39f32de-0811-b358-9108-af40f8b3376b,2,0
3768,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f39f32de-0811-b358-9108-af40f8b3376b,2,0
3769,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:cb303c87-83ff-2a58-bf83-292c982a4805,2,0
3770,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:cb303c87-83ff-2a58-bf83-292c982a4805,2,0
3771,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:cb303c87-83ff-2a58-bf83-292c982a4805,2,0
3772,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:cb303c87-83ff-2a58-bf83-292c982a4805,2,0
3773,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dee67d20-d0e1-195b-a1d0-bb557b19ff0b,2,0
3774,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dee67d20-d0e1-195b-a1d0-bb557b19ff0b,2,0
3775,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dee67d20-d0e1-195b-a1d0-bb557b19ff0b,2,0
3776,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dee67d20-d0e1-195b-a1d0-bb557b19ff0b,2,0
3777,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3f3538de-eb1b-c25f-9beb-229bafc2080c,2,0
3778,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3f3538de-eb1b-c25f-9beb-229bafc2080c,2,0
3779,2,0,1,1,1,0,2,0,0,1498934454801120467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3f3538de-eb1b-c25f-9beb-229bafc2080c,2,0
3780,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3a9ea873-7e77-ae5b-b77e-53349bae9788,2,0
3781,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3a9ea873-7e77-ae5b-b77e-53349bae9788,2,0
3782,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3a9ea873-7e77-ae5b-b77e-53349bae9788,2,0
3783,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3a9ea873-7e77-ae5b-b77e-53349bae9788,2,0
3784,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5bc35814-db3a-f455-badb-6eae45f47b79,3,0
3785,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:80b2e392-71b0-e050-b071-6230d0e071bc,12,0
3786,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5bc35814-db3a-f455-badb-6eae45f47b79,3,0
3787,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5bc35814-db3a-f455-badb-6eae45f47b79,3,0
3788,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:407f126b-14b3-2a56-b314-5259562a0b05,10,0
3789,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:80b2e392-71b0-e050-b071-6230d0e071bc,12,0
3790,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:93491c73-6d0b-1050-8b6d-b9f2e01029e4,0,0
3791,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:407f126b-14b3-2a56-b314-5259562a0b05,10,0
3792,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dbce6563-3c7c-035f-bc3c-5fab1f03b1d6,0,0
3793,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:dbce6563-3c7c-035f-bc3c-5fab1f03b1d6,0,0
3794,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:09ef1c32-c507-5c53-87c5-6951b35ce936,0,0
3795,2,0,1,1,1,0,2,0,0,1498934454811083834,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:09ef1c32-c507-5c53-87c5-6951b35ce936,0,0
3796,2,0,0,1,1,0,2,0,0,1498934499865883431,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,20,1
3797,2,0,0,1,1,0,2,0,0,1498934499865883431,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,20,1
3798,2,0,0,1,1,0,2,0,0,1498934499978477919,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,20,1
3799,2,0,0,1,1,0,2,0,0,1498934500096833582,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:91b7b250-f34b-cb5e-8bf3-a4130ecb871a,1,0
3800,2,0,1,1,1,0,2,0,0,1498934500104533137,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:91b7b250-f34b-cb5e-8bf3-a4130ecb871a,2,0
3801,2,0,1,1,1,0,2,0,1,1498934512801738981,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,5,1
3802,2,0,1,1,1,0,2,0,1,1498934512801738981,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,5,1
3803,1,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:35082aca-29b4-9854-b429-c4deb4985020,2,0
3804,1,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:35082aca-29b4-9854-b429-c4deb4985020,2,0
3805,2,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,100,0
3806,2,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,100,0
3807,2,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,100,0
3808,1,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56d08080-6838-625e-b868-e68bbe629bbb,2,0
3809,1,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56d08080-6838-625e-b868-e68bbe629bbb,2,0
3810,2,0,1,1,1,0,2,0,0,1498934512809997078,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,100,0
3811,2,0,1,1,1,0,2,0,0,1498934512813921491,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,101,0
3812,1,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d83c69fa-e8a4-c15e-a4e8-289bbec15c32,2,0
3813,1,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d83c69fa-e8a4-c15e-a4e8-289bbec15c32,2,0
3814,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,104,0
3815,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,104,0
3816,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,102,0
3817,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,102,0
3818,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,100,0
3819,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,100,0
3820,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,19,0
3821,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,19,0
3822,2,0,1,1,1,0,2,0,0,1498934512814755500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,19,0
3823,2,0,1,1,1,0,2,0,0,1498934512829763098,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,104,0
3824,2,0,1,1,1,0,2,0,0,1498934512829763098,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,102,0
3825,2,0,1,1,1,0,2,0,0,1498934512829763098,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,102,0
3826,2,0,1,1,1,0,2,0,0,1498934512829763098,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,104,0
3827,2,0,1,1,1,0,2,0,0,1498934512829763098,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,102,0
3828,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,22,0
3829,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fef46019-c869-bb56-a9c8-c26966bbe3de,6,0
3830,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fef46019-c869-bb56-a9c8-c26966bbe3de,6,0
3831,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,22,0
3832,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,22,0
3833,2,0,1,1,1,0,2,0,0,1498934512834369691,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c0c20dec-74c1-d655-8174-4353d5d6ad8a,4,0
3834,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c0c20dec-74c1-d655-8174-4353d5d6ad8a,5,0
3835,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:60205477-605e-3351-9e60-fe4a71335021,2,0
3836,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:60205477-605e-3351-9e60-fe4a71335021,2,0
3837,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c0c20dec-74c1-d655-8174-4353d5d6ad8a,5,0
3838,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c0c20dec-74c1-d655-8174-4353d5d6ad8a,5,0
3839,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,25,0
3840,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,25,0
3841,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6e76d94d-7094-3959-9470-42e1e93905ab,8,0
3842,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6e76d94d-7094-3959-9470-42e1e93905ab,8,0
3843,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3844,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3845,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:72fb81f8-7847-1356-8778-fe6cb613fc2e,6,0
3846,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:72fb81f8-7847-1356-8778-fe6cb613fc2e,6,0
3847,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3848,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3849,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ccfa28f4-40a1-d152-a140-d8e302d17daf,6,0
3850,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ccfa28f4-40a1-d152-a140-d8e302d17daf,6,0
3851,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3852,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3853,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d1547dfc-9aba-9c5c-ba9a-1ed84c9ccdc8,6,0
3854,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d1547dfc-9aba-9c5c-ba9a-1ed84c9ccdc8,6,0
3855,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3856,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,18,0
3857,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,12,0
3858,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,12,0
3859,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5b2df8f0-11c3-075e-8311-f0828e074b83,6,0
3860,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5b2df8f0-11c3-075e-8311-f0828e074b83,6,0
3861,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,12,0
3862,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,12,0
3863,2,0,1,1,1,0,2,0,0,1498934512839841068,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:79956fcd-32d4-835e-9432-4d431e8380bf,6,0
3864,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,16,0
3865,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,16,0
3866,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:81fa7c1b-9f81-c05e-819f-d65a6ec0748d,8,0
3867,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:81fa7c1b-9f81-c05e-819f-d65a6ec0748d,8,0
3868,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:befa33cf-7dc5-105e-857d-32c1de10cb75,6,0
3869,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:befa33cf-7dc5-105e-857d-32c1de10cb75,6,0
3870,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:81fa7c1b-9f81-c05e-819f-d65a6ec0748d,8,0
3871,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:81fa7c1b-9f81-c05e-819f-d65a6ec0748d,8,0
3872,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,16,0
3873,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2ca13adf-805a-b252-9a80-322cb2b21709,16,0
3874,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,26,0
3875,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,26,0
3876,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,10,0
3877,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,10,0
3878,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3ebb0462-ddaa-5f5b-aadd-3655bb5fe85c,6,0
3879,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3ebb0462-ddaa-5f5b-aadd-3655bb5fe85c,6,0
3880,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,10,0
3881,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,10,0
3882,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1af0917f-02d7-3d51-9702-16f8c13da0e6,6,0
3883,2,0,1,1,1,0,2,0,0,1498934512850018677,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1af0917f-02d7-3d51-9702-16f8c13da0e6,6,0
3884,2,0,1,1,1,0,2,0,0,1498934512856151097,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,14,0
3885,2,0,1,1,1,0,2,0,0,1498934512856151097,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f653afdf-ac54-8258-94ac-4088b882876e,14,0
3886,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,28,0
3887,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,28,0
3888,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3d821f80-ced3-2950-93ce-a73a10291163,8,0
3889,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3d821f80-ced3-2950-93ce-a73a10291163,8,0
3890,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,10,0
3891,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,10,0
3892,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fe82ecde-156a-db53-aa15-612e63db8f5c,8,0
3893,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fe82ecde-156a-db53-aa15-612e63db8f5c,8,0
3894,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:16298752-a439-1759-b9a4-b85399178d2c,6,0
3895,2,0,1,1,1,0,2,0,0,1498934512856928973,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:16298752-a439-1759-b9a4-b85399178d2c,6,0
3896,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fe82ecde-156a-db53-aa15-612e63db8f5c,10,0
3897,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fe82ecde-156a-db53-aa15-612e63db8f5c,10,0
3898,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,12,0
3899,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,12,0
3900,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:390dfc1c-dcce-9250-8edc-75c32092ec9f,6,0
3901,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:390dfc1c-dcce-9250-8edc-75c32092ec9f,6,0
3902,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,12,0
3903,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b60a9a17-da1b-3a5b-9bda-08018b3a03f8,12,0
3904,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3d821f80-ced3-2950-93ce-a73a10291163,10,0
3905,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3d821f80-ced3-2950-93ce-a73a10291163,10,0
3906,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,30,0
3907,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:2834be6a-438e-0856-8e43-f2c166089c69,30,0
3908,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6e76d94d-7094-3959-9470-42e1e93905ab,10,0
3909,2,0,1,1,1,0,2,0,0,1498934512859806809,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:6e76d94d-7094-3959-9470-42e1e93905ab,10,0
